date_time,ho_succoutinterenbs1,ho_succoutinterenbx2,ho_succoutintraenb,ho_attoutinterenbs1,ho_attoutinterenbx2,ho_attoutintraenb,pdcp_upoctdl,pdcp_upoctul,rru_pdschprbassn,rru_pdschprbtot,rru_puschprbassn,rru_puschprbtot,rrc_connmax,rrc_connmean,rrc_succconnestab,rrc_attconnreestab,rrc_attconnestab,erab_nbrsuccestab,erab_nbrattestab,erab_nbrreqrelenb,erab_nbrreqrelenb_normal,erab_hofail,erab_nbrleft,erab_nbrfailestab,context_succinitalsetup,pdcp_thrptimeul,pdcp_thrptimedl,pdcp_nbrpktdl,pdcp_nbrpktul,pdcp_uppkttotdelaydl,pdcp_nbrpktlossdl,pdcp_nbrpktlossul,rru_pdcchcceavail,rru_pdcchcceutil,erab_nbrmeanestab_1,erab_nbrhoinc,pdcp_uplastttioctul,pdcp_uplastttioctdl,ho_succoutintrafreq,ho_succoutinterfreq,ho_succexecinc,rrc_effectiveconnmean,rrc_effectiveconnmax,rru_totalprbusagemeanul,rru_totalprbusagemeandl,pdcch_cce_rate,phy_ulmeannl_prb,succ_conn_rate,drop_rate,ho_succ_rate,pag_pagdiscarded,erab_nbrreqrelenb.1,erab_nbrreqrelenb_normal.1
2018-04-07 00:00:00,0.0,3.0,4.0,0.0,3.0,4.0,47745.037,6930.849,2389466.0,54000000.0,210042.0,15656554.0,11.0,5.137,194.0,1.0,194.0,310.0,310.0,299.0,0.0,0.0,6.0,0.0,178.0,23268.0,16883.0,56803.0,47884.0,2950358.0,0.0,0.0,28861957.0,731220.0,0.0,15.0,4152.072,4844.284,3.0,4.0,9.0,0.736,4.0,0.0,0.0,0.0,-117.6,100.0,0.0,100.0,0.0,177.0,177.0
2018-04-07 00:15:00,0.0,6.0,2.0,0.0,6.0,2.0,17911.28,12379.01,1814265.0,54000000.0,325007.0,15652348.0,10.0,5.449,190.0,0.0,190.0,298.0,298.0,286.0,0.0,0.0,5.0,0.0,174.0,59236.0,23801.0,53283.0,62782.0,425433.0,0.0,0.0,28935910.0,950363.0,0.0,15.0,9028.904,7453.651,3.0,5.0,7.0,1.678,5.0,0.0,0.0,0.0,-114.27,100.0,0.0,100.0,0.0,169.0,169.0
2018-04-07 00:30:00,0.0,5.0,0.0,0.0,5.0,0.0,9228.688,5775.602,1632228.0,54000000.0,224228.0,15653957.0,9.0,5.563,185.0,0.0,185.0,275.0,275.0,254.0,0.0,0.0,9.0,0.0,164.0,8874.0,3094.0,75571.0,68430.0,301207.0,1.0,0.0,28929103.0,956106.0,0.18025,11.0,4886.123,7989.788,4.0,1.0,6.0,2.084,6.0,0.0,0.0,0.0,-117.36,100.0,0.0,100.0,0.0,153.0,153.0
2018-04-07 00:45:00,0.0,2.0,3.0,0.0,2.0,3.0,21454.333,5121.783,2167243.0,53940000.0,189017.0,15627278.0,10.0,5.861,193.0,0.0,193.0,295.0,295.0,294.0,0.0,0.0,10.0,0.0,174.0,11742.0,6624.0,78391.0,54975.0,707259.0,0.0,0.0,29112139.0,1296816.0,0.25,16.0,3796.104,5729.719,2.0,3.0,10.0,1.67,5.0,0.0,0.0,0.0,-118.08,100.0,0.0,100.0,0.0,174.0,174.0
2018-04-07 01:00:00,0.0,2.0,11.0,0.0,2.0,11.0,2555.979,1617.737,1989169.0,54060000.0,115655.0,15667154.0,9.0,4.894,205.0,2.0,205.0,317.0,317.0,319.0,0.0,0.0,8.0,0.0,190.0,1248.0,603.0,41973.0,25111.0,140980.0,0.0,0.0,29071774.0,1033795.0,0.21175,35.0,1336.869,2309.243,2.0,11.0,19.0,1.068,4.0,0.0,0.0,0.0,-117.79,100.0,0.0,100.0,0.0,191.0,191.0
2018-04-07 01:15:00,0.0,25.0,27.0,0.0,25.0,27.0,72546.573,1632.672,2393108.0,54000000.0,101947.0,15662230.0,8.0,3.963,175.0,0.0,175.0,279.0,279.0,255.0,0.0,0.0,7.0,0.0,161.0,2688.0,16558.0,61241.0,13694.0,1433110.0,0.0,0.0,28860026.0,599760.0,0.0,82.0,1272.601,3946.763,23.0,29.0,50.0,0.283,3.0,0.0,0.0,0.0,-117.73,100.0,0.0,100.0,0.0,149.0,149.0
2018-04-07 01:30:00,0.0,7.0,2.0,0.0,7.0,2.0,960.696,972.736,1423624.0,54000000.0,75785.0,15666990.0,9.0,3.742,166.0,1.0,166.0,261.0,261.0,256.0,0.0,0.0,7.0,0.0,155.0,2642.0,725.0,4303.0,4859.0,17304.0,0.0,0.0,28818866.0,512812.0,0.0,18.0,699.285,743.806,5.0,4.0,10.0,0.215,3.0,0.0,0.0,0.0,-117.95,100.0,0.0,100.0,0.0,152.0,152.0
2018-04-07 01:45:00,0.0,12.0,2.0,0.0,12.0,2.0,1303.634,837.733,1437743.0,54000000.0,71919.0,15337364.0,12.0,4.166,229.0,0.0,229.0,327.0,327.0,306.0,0.0,0.0,3.0,0.0,192.0,1154.0,321.0,3791.0,3980.0,16638.0,0.0,0.0,28832823.0,531551.0,0.0,20.0,593.493,758.848,2.0,12.0,13.0,0.206,3.0,0.0,0.0,0.0,-117.88,100.0,0.0,100.0,0.0,186.0,186.0
2018-04-07 02:00:00,0.0,9.0,1.0,0.0,9.0,1.0,678.144,703.772,1406079.0,54000000.0,67346.0,15316533.0,10.0,4.073,212.0,2.0,212.0,322.0,322.0,299.0,0.0,0.0,4.0,0.0,192.0,3718.0,105.0,2764.0,3131.0,11738.0,0.0,0.0,28840012.0,523150.0,0.0,12.0,496.997,567.41,1.0,9.0,7.0,0.19,3.0,0.0,0.0,0.0,-117.55,100.0,0.0,100.0,0.0,184.0,184.0
2018-04-07 02:15:00,0.0,5.0,3.0,0.0,5.0,3.0,982.487,783.553,1441934.0,54000000.0,66885.0,15530718.0,7.0,3.498,151.0,1.0,151.0,223.0,223.0,214.0,0.0,0.0,7.0,0.0,134.0,1427.0,367.0,3499.0,3815.0,14741.0,0.0,0.0,33943542.0,524266.0,0.0,25.0,591.897,679.803,0.0,8.0,14.0,0.193,3.0,0.0,0.0,0.0,-117.8,100.0,0.0,100.0,0.0,131.0,131.0
2018-04-07 02:30:00,0.0,1.0,2.0,0.0,1.0,2.0,720.303,702.909,1390493.0,54000000.0,64400.0,15669533.0,9.0,3.514,152.0,1.0,152.0,226.0,226.0,222.0,0.0,0.0,8.0,0.0,141.0,4702.0,159.0,3025.0,3483.0,13089.0,0.0,0.0,28813818.0,504130.0,0.0,14.0,534.106,575.151,1.0,2.0,9.0,0.191,3.0,0.0,0.0,0.0,-117.94,100.0,0.0,100.0,0.0,142.0,142.0
2018-04-07 02:45:00,0.0,1.0,3.0,0.0,1.0,3.0,29413.773,3100.042,2133991.0,54000000.0,233764.0,15670376.0,9.0,3.999,166.0,1.0,166.0,244.0,244.0,233.0,0.0,0.0,10.0,0.0,152.0,27847.0,12559.0,29759.0,17403.0,354283.0,0.0,0.0,28837556.0,642734.0,0.0,12.0,1378.148,4938.904,0.0,4.0,6.0,0.38,4.0,0.0,0.0,0.0,-118.03,100.0,0.0,100.0,0.0,145.0,145.0
2018-04-07 03:00:00,0.0,5.0,6.0,0.0,5.0,6.0,171367.578,7489.107,4862180.0,54000000.0,435297.0,15393740.0,17.0,5.473,246.0,1.0,246.0,363.0,363.0,330.0,0.0,0.0,10.0,0.0,216.0,38341.0,57417.0,143057.0,65209.0,2347597.0,0.0,0.0,28903342.0,973964.0,0.0,9.0,3058.205,18971.483,1.0,10.0,5.0,0.622,4.0,0.0,0.0,0.0,-118.02,100.0,0.0,100.0,0.0,197.0,197.0
2018-04-07 03:15:00,0.0,8.0,4.0,0.0,8.0,4.0,101428.345,4646.816,4433446.0,54000000.0,403949.0,15267350.0,8.0,4.697,170.0,0.0,170.0,250.0,250.0,234.0,0.0,0.0,7.0,0.0,150.0,49030.0,53150.0,85730.0,48129.0,1647778.0,0.0,0.0,30373985.0,802172.0,0.0,13.0,1619.882,12114.396,1.0,11.0,12.0,0.506,4.0,0.0,0.0,0.0,-118.05,100.0,0.0,100.0,0.0,145.0,145.0
2018-04-07 03:30:00,0.0,5.0,2.0,0.0,5.0,2.0,60602.878,3122.244,3323445.0,54000000.0,312330.0,15559524.0,10.0,4.616,154.0,2.0,154.0,234.0,234.0,231.0,0.0,0.0,10.0,0.0,139.0,34766.0,34995.0,52410.0,31964.0,2381361.0,0.0,0.0,28830107.0,666442.0,0.0,19.0,1039.209,5508.176,4.0,3.0,12.0,0.374,3.0,0.0,0.0,0.0,-117.97,100.0,0.0,100.0,0.0,138.0,138.0
2018-04-07 03:45:00,0.0,5.0,1.0,0.0,5.0,1.0,43572.864,2545.464,2923460.0,53940000.0,191950.0,15641150.0,10.0,4.812,177.0,0.0,177.0,272.0,272.0,257.0,0.0,0.0,7.0,0.0,161.0,16635.0,25806.0,38740.0,25034.0,734848.0,0.0,0.0,28794801.0,683808.0,0.0,9.0,1237.392,5854.807,2.0,4.0,5.0,0.388,4.0,0.0,0.0,0.0,-118.07,100.0,0.0,100.0,0.0,154.0,154.0
2018-04-07 04:00:00,0.0,2.0,0.0,0.0,2.0,0.0,38526.703,2072.588,2502490.0,54060000.0,167393.0,15669591.0,9.0,4.716,155.0,1.0,155.0,234.0,234.0,226.0,0.0,0.0,6.0,0.0,136.0,12359.0,19239.0,33869.0,19512.0,525466.0,0.0,0.0,29170226.0,614020.0,0.00025,21.0,952.364,4929.345,1.0,1.0,12.0,0.322,3.0,0.0,0.0,0.0,-118.07,100.0,0.0,100.0,0.0,139.0,139.0
2018-04-07 04:15:00,0.0,2.0,3.0,0.0,2.0,3.0,68529.927,2997.479,3424317.0,54000000.0,217666.0,15664485.0,7.0,3.734,173.0,1.0,173.0,266.0,266.0,248.0,0.0,0.0,3.0,0.0,161.0,24256.0,35210.0,57163.0,32892.0,1938195.0,0.0,0.0,28842124.0,670169.0,0.00075,6.0,1221.478,7879.079,2.0,3.0,3.0,0.343,4.0,0.0,0.0,0.0,-118.0,100.0,0.0,100.0,0.0,153.0,153.0
2018-04-07 04:30:00,0.0,6.0,12.0,0.0,6.0,12.0,34423.246,1919.691,2432869.0,53940000.0,125824.0,15567744.0,8.0,3.973,166.0,1.0,166.0,257.0,257.0,256.0,0.0,0.0,5.0,0.0,159.0,13134.0,19494.0,30065.0,19022.0,449314.0,0.0,0.0,33125271.0,579179.0,0.0,41.0,911.531,4138.48,4.0,14.0,22.0,0.297,3.0,0.0,0.0,0.0,-118.01,100.0,0.0,100.0,0.0,159.0,159.0
2018-04-07 04:45:00,0.0,5.0,8.0,0.0,5.0,8.0,26324.878,1443.354,2157456.0,54000000.0,110258.0,15659224.0,8.0,3.579,158.0,1.0,158.0,237.0,237.0,214.0,0.0,0.0,12.0,0.0,137.0,8037.0,13496.0,22733.0,13843.0,494765.0,0.0,0.0,28817874.0,539271.0,0.0,20.0,670.66,3345.719,2.0,11.0,13.0,0.21,3.0,0.0,0.0,0.0,-118.02,100.0,0.0,100.0,0.0,123.0,123.0
2018-04-07 05:00:00,0.0,4.0,9.0,0.0,4.0,9.0,10993.102,596.085,1590153.0,54060000.0,63358.0,15812866.0,8.0,3.16,178.0,0.0,178.0,256.0,256.0,274.0,0.0,0.0,3.0,0.0,158.0,5890.0,4032.0,9913.0,5293.0,103992.0,0.0,0.0,28850839.0,504679.0,0.0,38.0,288.721,1577.683,2.0,11.0,27.0,0.128,3.0,0.0,0.0,0.0,-117.89,100.0,0.0,100.0,0.0,171.0,171.0
2018-04-07 05:15:00,0.0,9.0,14.0,0.0,9.0,14.0,45241.706,3223.131,2180293.0,54000000.0,316198.0,15670978.0,9.0,3.979,196.0,1.0,196.0,303.0,303.0,295.0,0.0,0.0,10.0,0.0,172.0,37618.0,16379.0,41485.0,22618.0,1022114.0,0.0,0.0,30384527.0,626249.0,0.00275,50.0,1083.758,3025.484,5.0,18.0,29.0,0.326,4.0,0.0,0.0,0.0,-117.44,100.0,0.0,100.0,0.0,170.0,170.0
2018-04-07 05:30:00,0.0,16.0,15.0,0.0,17.0,15.0,1523.354,932.021,1490726.0,53940000.0,95634.0,15747490.0,9.0,3.44,216.0,2.0,216.0,328.0,328.0,309.0,0.0,0.0,13.0,0.0,191.0,11938.0,6516.0,4154.0,4768.0,26675.0,0.0,0.0,28835698.0,577419.0,0.004,69.0,358.904,675.764,3.0,28.0,41.0,0.189,4.0,0.0,0.0,0.0,-117.89,100.0,0.0,0.0,0.0,182.0,182.0
2018-04-07 05:45:00,0.0,26.0,9.0,0.0,26.0,9.0,22798.093,669.682,1724926.0,54000000.0,67528.0,15725788.0,9.0,3.587,195.0,1.0,195.0,291.0,291.0,270.0,0.0,0.0,8.0,0.0,172.0,1832.0,6472.0,18709.0,5469.0,1285708.0,0.0,0.0,31981080.0,605521.0,0.0075,58.0,515.08,1153.963,16.0,19.0,35.0,0.18,3.0,0.0,0.0,0.0,-117.68,100.0,0.0,100.0,0.0,166.0,165.0
2018-04-07 06:00:00,0.0,23.0,16.0,0.0,23.0,16.0,16087.412,5376.55,1708024.0,54060000.0,158695.0,15694952.0,9.0,4.138,231.0,1.0,231.0,331.0,331.0,311.0,0.0,0.0,11.0,0.0,211.0,12088.0,6362.0,36231.0,32238.0,260616.0,0.0,0.0,28914221.0,719705.0,0.0025,81.0,3863.466,6441.706,12.0,27.0,37.0,0.658,4.0,0.0,0.0,0.0,-117.4,100.0,0.0,100.0,0.0,206.0,205.0
2018-04-07 06:15:00,0.0,32.0,14.0,0.0,32.0,14.0,91000.138,33555.524,3073773.0,54000000.0,784865.0,15654714.0,10.0,4.896,205.0,5.0,205.0,300.0,300.0,280.0,0.0,0.0,15.0,0.0,183.0,75484.0,44083.0,126012.0,93836.0,7916447.0,0.0,0.0,28988137.0,1075176.0,0.02275,92.0,13279.2,14779.225,25.0,21.0,48.0,1.388,4.0,0.0,0.0,0.0,-116.87,100.0,0.0,100.0,0.0,176.0,176.0
2018-04-07 06:30:00,0.0,51.0,43.0,0.0,51.0,43.0,116213.966,7451.876,3473980.0,53940000.0,384453.0,15688161.0,12.0,5.299,289.0,2.0,289.0,456.0,456.0,390.0,0.0,0.0,7.0,0.0,264.0,37952.0,41732.0,105299.0,57034.0,3946514.0,0.0,0.0,28893335.0,844535.0,0.03375,150.0,3792.448,7289.915,46.0,48.0,75.0,0.685,5.0,0.0,0.0,0.0,-116.29,100.0,0.0,100.0,0.0,232.0,232.0
2018-04-07 06:45:00,0.0,82.0,18.0,0.0,82.0,18.0,129473.301,10354.756,3253748.0,54000000.0,469372.0,15423424.0,13.0,6.739,257.0,5.0,257.0,394.0,394.0,363.0,0.0,0.0,12.0,0.0,230.0,24769.0,35676.0,123405.0,68911.0,2037098.0,0.0,0.0,29119324.0,1055170.0,0.008,175.0,5126.36,18956.028,60.0,40.0,97.0,0.87,6.0,0.0,0.0,0.0,-116.48,100.0,0.0,100.0,0.0,217.0,217.0
2018-04-07 07:00:00,0.0,64.0,70.0,0.0,64.0,70.0,140604.591,8350.089,3733201.0,54060000.0,317939.0,15301501.0,16.0,8.026,341.0,1.0,341.0,530.0,530.0,437.0,0.0,0.0,11.0,0.0,314.0,18402.0,42311.0,127390.0,53998.0,6623294.0,0.0,0.0,29150418.0,1092018.0,0.001,168.0,5156.896,8034.53,58.0,76.0,91.0,0.844,5.0,0.0,0.0,0.0,-115.97,100.0,0.0,100.0,0.0,264.0,264.0
2018-04-07 07:15:00,0.0,69.0,98.0,0.0,69.0,98.0,85015.712,8514.749,3376429.0,54000000.0,354324.0,15355103.0,16.0,7.778,378.0,6.0,378.0,637.0,637.0,487.0,0.0,0.0,16.0,0.0,356.0,26016.0,36337.0,92561.0,52474.0,4216548.0,0.0,0.0,29121757.0,1062109.0,0.008,197.0,5108.207,9648.755,53.0,114.0,100.0,0.803,6.0,0.0,0.0,0.0,-114.81,100.0,0.0,100.0,0.0,275.0,275.0
2018-04-07 07:30:00,0.0,96.0,85.0,0.0,98.0,85.0,165500.456,9525.268,3588427.0,54000000.0,404052.0,15283190.0,16.0,8.527,413.0,6.0,413.0,681.0,681.0,567.0,0.0,0.0,12.0,0.0,385.0,36166.0,38139.0,149410.0,67709.0,3139074.0,0.0,56.0,29277211.0,1284668.0,0.07,256.0,5206.521,15273.416,66.0,115.0,135.0,1.097,5.0,0.0,0.0,0.0,-115.71,100.0,0.0,0.0,0.0,325.0,325.0
2018-04-07 07:45:00,0.0,67.0,63.0,0.0,67.0,63.0,54387.292,6294.516,2446090.0,53940000.0,303864.0,15274517.0,12.0,6.687,352.0,6.0,352.0,596.0,596.0,511.0,0.0,0.0,12.0,0.0,331.0,26642.0,16194.0,61919.0,32005.0,2095005.0,0.0,0.0,28946981.0,874743.0,0.036,217.0,3523.509,6784.005,51.0,79.0,105.0,0.724,4.0,0.0,0.0,0.0,-115.6,100.0,0.0,100.0,0.0,292.0,292.0
2018-04-07 08:00:00,0.0,69.0,112.0,0.0,69.0,112.0,47438.978,6609.952,2978894.0,54060000.0,419088.0,15318904.0,21.0,9.526,525.0,3.0,525.0,911.0,912.0,744.0,0.0,0.0,10.0,1.0,498.0,76167.0,28099.0,63680.0,43369.0,1046924.0,7.0,1.0,29439836.0,1279010.0,0.1195,238.0,3999.61,5660.022,56.0,125.0,122.0,1.235,9.0,0.0,0.0,0.0,-115.11,0.0,0.0,100.0,0.0,419.0,418.0
2018-04-07 08:15:00,0.0,84.0,162.0,0.0,84.0,162.0,26754.115,4509.525,2148480.0,54000000.0,288791.0,15287485.0,17.0,8.667,574.0,6.0,574.0,1031.0,1031.0,756.0,0.0,0.0,14.0,0.0,552.0,17229.0,8739.0,33778.0,26570.0,689965.0,0.0,0.0,29052576.0,925338.0,0.037,236.0,2400.865,3819.982,62.0,184.0,118.0,0.68,5.0,0.0,0.0,0.0,-115.65,100.0,0.0,100.0,0.0,406.0,406.0
2018-04-07 08:30:00,0.0,76.0,154.0,0.0,78.0,154.0,36526.374,7290.511,2754458.0,54000000.0,323427.0,15292532.0,19.0,8.857,544.0,5.0,544.0,996.0,996.0,772.0,0.0,0.0,25.0,0.0,522.0,47745.0,22863.0,53543.0,40747.0,907917.0,0.0,0.0,29149729.0,1105259.0,0.0635,274.0,4074.849,6514.18,69.0,161.0,132.0,0.983,6.0,0.0,0.0,0.0,-113.92,100.0,0.0,0.0,0.0,405.0,404.0
2018-04-07 08:45:00,0.0,55.0,211.0,0.0,55.0,211.0,98503.646,66618.269,3295934.0,53940000.0,1324762.0,15270455.0,16.0,8.381,576.0,10.0,576.0,1023.0,1024.0,738.0,0.0,0.0,15.0,1.0,551.0,69840.0,38743.0,110136.0,90421.0,2003051.0,0.0,0.0,29091876.0,1229430.0,0.00375,220.0,16537.997,11724.854,49.0,217.0,113.0,0.88,5.0,0.0,0.0,0.0,-113.45,0.0,0.0,100.0,0.0,396.0,395.0
2018-04-07 09:00:00,0.0,68.0,184.0,0.0,69.0,184.0,35948.483,11880.966,2486677.0,54060000.0,461398.0,15322717.0,18.0,8.494,544.0,6.0,544.0,976.0,977.0,718.0,0.0,0.0,19.0,1.0,518.0,41629.0,16510.0,49164.0,34914.0,2202541.0,0.0,0.0,29149239.0,1035768.0,0.03925,243.0,3489.391,5071.639,59.0,193.0,126.0,0.768,5.0,0.0,0.0,0.0,-113.04,0.0,0.0,0.0,0.0,380.0,379.0
2018-04-07 09:15:00,0.0,131.0,190.0,0.0,132.0,191.0,86893.359,14220.534,3079628.0,54000000.0,525604.0,15280772.0,17.0,8.815,595.0,1.0,595.0,1020.0,1025.0,688.0,0.0,0.0,17.0,5.0,553.0,37631.0,27637.0,88125.0,56251.0,2212096.0,9.0,0.0,29196442.0,1043300.0,0.09075,309.0,3633.382,7066.865,92.0,229.0,171.0,0.914,6.0,0.0,0.0,0.0,-114.75,0.0,0.0,0.0,0.0,381.0,381.0
2018-04-07 09:30:00,0.0,128.0,153.0,0.0,128.0,153.0,50245.782,12288.36,2630719.0,54000000.0,478222.0,15313842.0,23.0,9.911,534.0,9.0,534.0,925.0,925.0,672.0,0.0,0.0,17.0,0.0,509.0,45275.0,17443.0,68994.0,48774.0,812760.0,0.0,0.0,29264224.0,1108726.0,0.12025,315.0,5270.965,8146.075,102.0,179.0,161.0,1.24,6.0,0.0,0.0,0.0,-114.38,100.0,0.0,100.0,0.0,376.0,375.0
2018-04-07 09:45:00,0.0,108.0,183.0,0.0,108.0,183.0,42279.779,6198.478,2743661.0,53940000.0,496586.0,15261418.0,18.0,9.818,596.0,3.0,597.0,1088.0,1088.0,797.0,0.0,0.0,15.0,0.0,579.0,46979.0,16806.0,58176.0,42539.0,1245734.0,1.0,0.0,29204063.0,1133988.0,0.12475,282.0,2541.736,5431.179,72.0,219.0,149.0,1.055,7.0,0.0,0.0,0.0,-114.91,0.0,0.0,100.0,0.0,426.0,426.0
2018-04-07 10:00:00,0.0,80.0,183.0,0.0,81.0,183.0,130217.362,80258.319,3219118.0,54000000.0,2228623.0,15268963.0,20.0,9.858,513.0,4.0,513.0,910.0,910.0,608.0,0.0,0.0,14.0,0.0,498.0,165552.0,74330.0,221648.0,185248.0,2207361.0,49.0,0.0,29426817.0,1489142.0,0.054,222.0,31462.222,34116.496,72.0,191.0,118.0,1.979,8.0,0.0,0.0,0.0,-114.96,100.0,0.0,0.0,0.0,344.0,344.0
2018-04-07 10:15:00,0.0,71.0,137.0,0.0,71.0,137.0,126111.206,110636.192,3736031.0,54060000.0,3074361.0,15321660.0,18.0,8.855,478.0,5.0,478.0,852.0,852.0,673.0,0.0,0.0,28.0,0.0,460.0,274172.0,90109.0,170449.0,160372.0,1819331.0,1.0,0.0,29378502.0,1481034.0,0.06275,250.0,25502.817,28800.044,61.0,147.0,127.0,1.4,9.0,0.0,0.0,0.0,-114.85,100.0,0.0,100.0,0.0,365.0,365.0
2018-04-07 10:30:00,0.0,60.0,169.0,0.0,64.0,169.0,129764.257,176690.789,3480639.0,54000000.0,2968445.0,15274276.0,16.0,8.163,537.0,8.0,538.0,963.0,963.0,687.0,0.0,0.0,26.0,0.0,518.0,148054.0,85455.0,179731.0,231576.0,1606844.0,1.0,0.0,29383703.0,1287693.0,0.2095,196.0,42400.17,41133.463,44.0,185.0,99.0,1.649,6.0,0.0,0.0,0.0,-115.44,0.0,0.0,0.0,0.0,376.0,376.0
2018-04-07 10:45:00,0.0,58.0,132.0,0.0,58.0,132.0,83884.564,19008.332,3003488.0,53940000.0,588788.0,15347289.0,17.0,8.23,493.0,3.0,493.0,891.0,891.0,674.0,0.0,0.0,17.0,0.0,475.0,37547.0,28123.0,112567.0,67023.0,2257940.0,0.0,1.0,29300316.0,1142753.0,0.13025,148.0,6204.985,10450.708,46.0,144.0,77.0,1.195,5.0,0.0,0.0,0.0,-115.46,100.0,0.0,100.0,0.0,361.0,361.0
2018-04-07 11:00:00,0.0,82.0,115.0,0.0,83.0,115.0,102614.327,5793.613,3496429.0,54000000.0,319445.0,15282651.0,22.0,9.328,517.0,6.0,517.0,936.0,936.0,763.0,0.0,0.0,23.0,0.0,496.0,15839.0,34261.0,100335.0,44415.0,4017078.0,0.0,0.0,29139780.0,1122753.0,0.0865,247.0,3518.224,7124.887,68.0,129.0,119.0,0.983,5.0,0.0,0.0,0.0,-115.2,100.0,0.0,0.0,0.0,407.0,407.0
2018-04-07 11:15:00,0.0,65.0,77.0,0.0,67.0,77.0,125711.587,6832.561,3575126.0,54060000.0,353316.0,15365860.0,14.0,6.643,388.0,3.0,388.0,676.0,676.0,585.0,0.0,0.0,17.0,0.0,366.0,18339.0,35878.0,116289.0,41645.0,3524370.0,0.0,2.0,29086978.0,1088118.0,0.054,198.0,3345.779,7449.688,51.0,91.0,100.0,0.739,4.0,0.0,0.0,0.0,-115.6,100.0,0.0,0.0,0.0,317.0,317.0
2018-04-07 11:30:00,0.0,70.0,128.0,0.0,70.0,129.0,44781.09,12442.927,2430190.0,54000000.0,831536.0,15274598.0,17.0,8.403,533.0,1.0,533.0,955.0,955.0,795.0,0.0,0.0,24.0,0.0,516.0,77578.0,18716.0,56600.0,42829.0,767703.0,0.0,0.0,29363540.0,1046159.0,0.03975,267.0,3239.175,6588.187,51.0,147.0,133.0,0.803,6.0,0.0,0.0,0.0,-115.32,100.0,0.0,0.0,0.0,436.0,435.0
2018-04-07 11:45:00,0.0,55.0,62.0,0.0,55.0,62.0,230112.86,12943.89,4479660.0,53940000.0,501401.0,15287904.0,18.0,9.265,478.0,4.0,478.0,842.0,842.0,765.0,0.0,0.0,29.0,0.0,457.0,46245.0,83120.0,211086.0,93700.0,2590220.0,0.0,0.0,29336765.0,1318359.0,0.01475,170.0,8007.722,39047.711,31.0,86.0,84.0,1.282,7.0,0.0,0.0,0.0,-115.37,100.0,0.0,100.0,0.0,415.0,415.0
2018-04-07 12:00:00,0.0,75.0,90.0,0.0,76.0,90.0,326461.929,66310.685,7181470.0,54000000.0,1539412.0,15242845.0,24.0,14.882,639.0,6.0,639.0,1111.0,1111.0,986.0,0.0,0.0,24.0,0.0,612.0,157058.0,142931.0,355221.0,243827.0,11787645.0,0.0,2.0,29955417.0,1966201.0,0.059,258.0,24937.565,32821.301,44.0,121.0,120.0,2.574,9.0,0.0,0.0,0.0,-115.5,100.0,0.0,0.0,0.0,556.0,556.0
2018-04-07 12:15:00,0.0,74.0,156.0,0.0,74.0,156.0,107331.988,10105.617,3634903.0,54060000.0,424467.0,15312842.0,22.0,9.902,577.0,8.0,577.0,1005.0,1005.0,810.0,0.0,0.0,19.0,0.0,557.0,40580.0,39093.0,112221.0,63904.0,4655665.0,8.0,0.0,29221174.0,1176141.0,0.03575,271.0,5704.711,9098.283,49.0,181.0,131.0,1.055,5.0,0.0,0.0,0.0,-115.22,100.0,0.0,100.0,0.0,454.0,454.0
2018-04-07 12:30:00,0.0,78.0,163.0,0.0,78.0,163.0,307532.913,42464.515,9224943.0,54000000.0,1577264.0,15274708.0,20.0,9.502,595.0,3.0,596.0,1052.0,1052.0,808.0,0.0,0.0,23.0,0.0,574.0,173744.0,174438.0,256029.0,156892.0,9839607.0,0.0,0.0,29322059.0,1811414.0,0.01525,225.0,8395.274,17272.434,46.0,195.0,124.0,1.267,7.0,0.0,0.0,0.0,-115.89,0.0,0.0,100.0,0.0,446.0,446.0
2018-04-07 12:45:00,0.0,80.0,117.0,0.0,80.0,117.0,346793.379,26745.47,6627336.0,53940000.0,717541.0,15269131.0,17.0,9.492,513.0,9.0,513.0,904.0,904.0,731.0,0.0,0.0,21.0,0.0,492.0,40233.0,105966.0,294697.0,131293.0,16649612.0,0.0,0.0,29048957.0,1145916.0,0.00825,226.0,12204.677,15418.72,61.0,136.0,122.0,1.125,7.0,0.0,0.0,0.0,-115.74,100.0,0.0,100.0,0.0,410.0,410.0
2018-04-07 13:00:00,0.0,118.0,232.0,0.0,119.0,232.0,208619.661,39383.036,4074326.0,54000000.0,923203.0,15291212.0,21.0,11.135,656.0,11.0,656.0,1161.0,1161.0,782.0,0.0,0.0,17.0,0.0,635.0,68724.0,56034.0,230601.0,163972.0,5696130.0,12.0,0.0,29398877.0,1313043.0,0.0265,303.0,16014.725,23053.074,87.0,263.0,151.0,1.634,7.0,0.0,0.0,0.0,-115.13,100.0,0.0,0.0,0.0,435.0,435.0
2018-04-07 13:15:00,0.0,83.0,233.0,0.0,84.0,233.0,59880.111,8969.686,2953462.0,54060000.0,411501.0,15295862.0,19.0,9.619,585.0,7.0,586.0,1042.0,1042.0,683.0,0.0,0.0,21.0,0.0,565.0,36990.0,28375.0,71638.0,46041.0,4540425.0,0.0,31.0,29255547.0,1158015.0,0.005,269.0,4417.435,9480.774,54.0,262.0,136.0,1.05,8.0,0.0,0.0,0.0,-115.45,0.0,0.0,0.0,0.0,370.0,370.0
